tick,agent_id,agent_type,x,y,rank
122,10000052,4,17,5,0
122,10000053,4,18,13,0
122,10000054,4,17,3,0
122,10000055,4,15,18,0
122,10000056,4,0,7,0
122,10000057,4,12,2,0
122,10000058,4,10,12,0
122,10000059,4,9,19,0
122,10000060,4,3,9,0
122,10000061,4,0,8,0
122,10000062,4,18,12,0
122,10000063,4,6,19,0
122,10000064,4,0,9,0
122,10000065,4,16,15,0
122,10000066,4,8,10,0
122,10000067,4,4,15,0
122,10000068,4,1,8,0
122,10000069,4,5,14,0
122,10000070,4,14,14,0
122,10000071,4,18,18,0
122,10000072,4,3,2,0
122,10000073,4,2,14,0
122,10000074,4,19,18,0
122,10000075,4,2,17,0
122,10000076,4,1,19,0
122,10000077,4,7,2,0
122,10000078,4,10,19,0
122,10000079,4,4,9,0
122,10000080,4,17,16,0
122,10000081,4,2,18,0
122,10000082,4,19,5,0
122,10000083,4,13,8,0
122,10000084,4,13,0,0
122,10000085,4,16,14,0
122,10000086,4,3,12,0
122,10000087,4,10,0,0
122,10000162,7,14,19,0
122,10000163,7,13,18,0
122,30000227,9,5,11,0
122,10000149,9,17,18,0
122,10000174,7,5,1,0
122,10000175,7,6,1,0
122,10000176,7,7,1,0
122,10000177,7,5,0,0
122,10000179,1,6,3,0
122,10000180,1,7,3,0
122,10000181,1,8,3,0
122,10000182,1,6,2,0
122,10000183,1,8,2,0
122,10000184,1,8,1,0
122,10000185,1,5,5,0
122,10000186,1,6,5,0
122,10000187,1,7,5,0
122,10000188,1,7,4,0
122,10000189,1,5,3,0
122,30000244,9,11,9,0
122,30000249,9,12,10,0
122,30000171,9,19,6,0
122,30000189,9,19,16,0
123,10000000,0,12,10,0
123,10000001,0,6,0,0
123,10000002,0,0,3,0
123,10000003,0,12,18,0
123,10000004,0,12,19,0
123,10000005,0,11,18,0
123,10000006,0,16,13,0
123,10000007,0,7,17,0
123,10000008,0,0,15,0
123,10000009,0,16,3,0
123,10000010,0,17,0,0
123,10000011,0,1,5,0
123,10000012,0,8,8,0
123,10000013,0,0,2,0
123,10000014,0,13,10,0
123,10000015,0,5,12,0
123,10000016,0,7,9,0
123,10000017,0,16,19,0
123,10000018,0,13,19,0
123,10000019,0,14,7,0
123,10000020,3,17,2,0
123,10000021,3,11,14,0
123,10000022,3,16,10,0
123,10000023,3,7,6,0
123,10000024,3,8,9,0
123,10000025,3,14,17,0
123,10000026,3,1,18,0
123,10000027,3,10,7,0
123,10000028,3,13,11,0
123,10000029,3,5,6,0
123,10000030,3,14,11,0
123,10000031,3,10,6,0
123,10000032,3,15,7,0
123,10000033,3,6,17,0
123,10000034,3,5,4,0
123,10000035,3,14,12,0
123,10000036,4,0,1,0
123,10000037,4,7,16,0
123,10000038,4,8,15,0
123,10000039,4,6,4,0
123,10000040,4,15,17,0
123,10000041,4,1,1,0
123,10000042,4,13,6,0
123,10000043,4,11,3,0
123,10000044,4,17,9,0
123,10000045,4,17,15,0
123,10000046,4,14,4,0
123,10000047,4,15,1,0
123,10000048,4,11,8,0
123,10000049,4,19,3,0
123,10000050,4,18,1,0
123,10000051,4,12,11,0
123,10000052,4,17,5,0
123,10000053,4,18,13,0
123,10000054,4,17,3,0
123,10000055,4,15,18,0
123,10000056,4,0,7,0
123,10000057,4,12,2,0
123,10000058,4,10,12,0
123,10000059,4,9,19,0
123,10000060,4,3,9,0
123,10000061,4,0,8,0
123,10000062,4,18,12,0
123,10000063,4,6,19,0
123,10000064,4,0,9,0
123,10000065,4,16,15,0
123,10000066,4,8,10,0
123,10000067,4,4,15,0
123,10000068,4,1,8,0
123,10000069,4,5,14,0
123,10000070,4,14,14,0
123,10000071,4,18,18,0
123,10000072,4,3,2,0
123,10000073,4,2,14,0
123,10000074,4,19,18,0
123,10000075,4,2,17,0
123,10000076,4,1,19,0
123,10000077,4,7,2,0
123,10000078,4,10,19,0
123,10000079,4,4,9,0
123,10000080,4,17,16,0
123,10000081,4,2,18,0
123,10000082,4,19,5,0
123,10000083,4,13,8,0
123,10000084,4,13,0,0
123,10000085,4,16,14,0
123,10000086,4,3,12,0
123,10000087,4,10,0,0
123,10000162,7,14,19,0
123,10000163,7,13,18,0
123,30000227,9,5,11,0
123,10000149,9,17,18,0
123,10000174,7,5,1,0
123,10000175,7,6,1,0
123,10000176,7,7,1,0
123,10000177,7,5,0,0
123,10000179,1,6,3,0
123,10000180,1,7,3,0
123,10000181,1,8,3,0
123,10000182,1,6,2,0
123,10000183,1,8,2,0
123,10000184,1,8,1,0
123,10000185,1,5,5,0
123,10000186,1,6,5,0
123,10000187,1,7,5,0
123,10000188,1,7,4,0
123,10000189,1,5,3,0
123,30000244,9,11,9,0
123,30000249,9,12,10,0
123,30000171,9,18,7,0
124,10000000,0,12,10,0
124,10000001,0,6,0,0
124,10000002,0,0,3,0
124,10000003,0,12,18,0
124,10000004,0,12,19,0
124,10000005,0,11,18,0
124,10000006,0,16,13,0
124,10000007,0,7,17,0
124,10000008,0,0,15,0
124,10000009,0,16,3,0
124,10000010,0,17,0,0
124,10000011,0,1,5,0
124,10000012,0,8,8,0
124,10000013,0,0,2,0
124,10000014,0,13,10,0
124,10000015,0,5,12,0
124,10000016,0,7,9,0
124,10000017,0,16,19,0
124,10000018,0,13,19,0
124,10000019,0,14,7,0
124,10000020,3,17,2,0
124,10000021,3,11,14,0
124,10000022,3,16,10,0
124,10000023,3,7,6,0
124,10000024,3,8,9,0
124,10000025,3,14,17,0
124,10000026,3,1,18,0
124,10000027,3,10,7,0
124,10000028,3,13,11,0
124,10000029,3,5,6,0
124,10000030,3,14,11,0
124,10000031,3,10,6,0
124,10000032,3,15,7,0
124,10000033,3,6,17,0
124,10000034,3,5,4,0
124,10000035,3,14,12,0
124,10000036,4,0,1,0
124,10000037,4,7,16,0
124,10000038,4,8,15,0
124,10000039,4,6,4,0
124,10000040,4,15,17,0
124,10000041,4,1,1,0
124,10000042,4,13,6,0
124,10000043,4,11,3,0
124,10000044,4,17,9,0
124,10000045,4,17,15,0
124,10000046,4,14,4,0
124,10000047,4,15,1,0
124,10000048,4,11,8,0
124,10000049,4,19,3,0
124,10000050,4,18,1,0
124,10000051,4,12,11,0
124,10000052,4,17,5,0
124,10000053,4,18,13,0
124,10000054,4,17,3,0
124,10000055,4,15,18,0
124,10000056,4,0,7,0
124,10000057,4,12,2,0
124,10000058,4,10,12,0
124,10000059,4,9,19,0
124,10000060,4,3,9,0
124,10000061,4,0,8,0
124,10000062,4,18,12,0
124,10000063,4,6,19,0
124,10000064,4,0,9,0
124,10000065,4,16,15,0
124,10000066,4,8,10,0
124,10000067,4,4,15,0
124,10000068,4,1,8,0
124,10000069,4,5,14,0
124,10000070,4,14,14,0
124,10000071,4,18,18,0
124,10000072,4,3,2,0
124,10000073,4,2,14,0
124,10000074,4,19,18,0
124,10000075,4,2,17,0
124,10000076,4,1,19,0
124,10000077,4,7,2,0
124,10000078,4,10,19,0
124,10000079,4,4,9,0
124,10000080,4,17,16,0
124,10000081,4,2,18,0
124,10000082,4,19,5,0
124,10000083,4,13,8,0
124,10000084,4,13,0,0
124,10000085,4,16,14,0
124,10000086,4,3,12,0
124,10000087,4,10,0,0
124,10000162,7,14,19,0
124,10000163,7,13,18,0
124,30000227,9,5,11,0
124,10000149,9,17,18,0
124,10000174,7,5,1,0
124,10000175,7,6,1,0
124,10000176,7,7,1,0
124,10000177,7,5,0,0
124,10000179,1,6,3,0
124,10000180,1,7,3,0
124,10000181,1,8,3,0
124,10000182,1,6,2,0
124,10000183,1,8,2,0
124,10000184,1,8,1,0
124,10000185,1,5,5,0
124,10000186,1,6,5,0
124,10000187,1,7,5,0
124,10000188,1,7,4,0
124,10000189,1,5,3,0
124,30000244,9,11,9,0
124,30000249,9,12,10,0
124,30000171,9,15,2,0
124,30000189,9,17,12,0
125,10000000,0,12,10,0
125,10000001,0,6,0,0
125,10000002,0,0,3,0
125,10000003,0,12,18,0
125,10000004,0,12,19,0
125,10000005,0,11,18,0
125,10000006,0,16,13,0
125,10000007,0,7,17,0
125,10000008,0,0,15,0
125,10000009,0,16,3,0
125,10000010,0,17,0,0
125,10000011,0,1,5,0
125,10000012,0,8,8,0
125,10000013,0,0,2,0
125,10000014,0,13,10,0
125,10000015,0,5,12,0
125,10000016,0,7,9,0
125,10000017,0,16,19,0
125,10000018,0,13,19,0
125,10000019,0,14,7,0
125,10000020,3,17,2,0
125,10000021,3,11,14,0
125,10000022,3,16,10,0
125,10000023,3,7,6,0
125,10000024,3,8,9,0
125,10000025,3,14,17,0
125,10000026,3,1,18,0
125,10000027,3,10,7,0
125,10000028,3,13,11,0
125,10000029,3,5,6,0
125,10000030,3,14,11,0
125,10000031,3,10,6,0
125,10000032,3,15,7,0
125,10000033,3,6,17,0
125,10000034,3,5,4,0
125,10000035,3,14,12,0
125,10000036,4,0,1,0
125,10000037,4,7,16,0
125,10000038,4,8,15,0
125,10000039,4,6,4,0
125,10000040,4,15,17,0
125,10000041,4,1,1,0
125,10000042,4,13,6,0
125,10000043,4,11,3,0
125,10000044,4,17,9,0
125,10000045,4,17,15,0
125,10000046,4,14,4,0
125,10000047,4,15,1,0
125,10000048,4,11,8,0
125,10000049,4,19,3,0
125,10000050,4,18,1,0
125,10000051,4,12,11,0
125,10000052,4,17,5,0
125,10000053,4,18,13,0
125,10000054,4,17,3,0
125,10000055,4,15,18,0
125,10000056,4,0,7,0
125,10000057,4,12,2,0
125,10000058,4,10,12,0
125,10000059,4,9,19,0
125,10000060,4,3,9,0
125,10000061,4,0,8,0
125,10000062,4,18,12,0
125,10000063,4,6,19,0
125,10000064,4,0,9,0
125,10000065,4,16,15,0
125,10000066,4,8,10,0
125,10000067,4,4,15,0
125,10000068,4,1,8,0
125,10000069,4,5,14,0
125,10000070,4,14,14,0
125,10000071,4,18,18,0
125,10000072,4,3,2,0
125,10000073,4,2,14,0
125,10000074,4,19,18,0
125,10000075,4,2,17,0
125,10000076,4,1,19,0
125,10000077,4,7,2,0
125,10000078,4,10,19,0
125,10000079,4,4,9,0
125,10000080,4,17,16,0
125,10000081,4,2,18,0
125,10000082,4,19,5,0
125,10000083,4,13,8,0
125,10000084,4,13,0,0
125,10000085,4,16,14,0
125,10000086,4,3,12,0
125,10000087,4,10,0,0
125,10000162,7,14,19,0
125,10000163,7,13,18,0
125,30000227,9,5,11,0
125,10000149,9,17,18,0
125,10000174,7,5,1,0
125,10000175,7,6,1,0
125,10000176,7,7,1,0
125,10000177,7,5,0,0
125,10000179,1,6,3,0
125,10000180,1,7,3,0
125,10000181,1,8,3,0
125,10000182,1,6,2,0
125,10000183,1,8,2,0
125,10000184,1,8,1,0
125,10000185,1,5,5,0
125,10000186,1,6,5,0
125,10000187,1,7,5,0
125,10000188,1,7,4,0
125,10000189,1,5,3,0
125,30000244,9,11,9,0
125,30000249,9,12,10,0
125,30000171,9,15,2,0
125,30000189,9,17,12,0
125,30000129,9,18,2,0
126,10000000,0,12,10,0
126,10000001,0,6,0,0
126,10000002,0,0,3,0
126,10000003,0,12,18,0
126,10000004,0,12,19,0
126,10000005,0,11,18,0
126,10000006,0,16,13,0
126,10000007,0,7,17,0
126,10000008,0,0,15,0
126,10000009,0,16,3,0
126,10000010,0,17,0,0
126,10000011,0,1,5,0
126,10000012,0,8,8,0
126,10000013,0,0,2,0
126,10000014,0,13,10,0
126,10000015,0,5,12,0
126,10000016,0,7,9,0
126,10000017,0,16,19,0
126,10000018,0,13,19,0
126,10000019,0,14,7,0
126,10000020,3,17,2,0
126,10000021,3,11,14,0
126,10000022,3,16,10,0
126,10000023,3,7,6,0
126,10000024,3,8,9,0
126,10000025,3,14,17,0
126,10000026,3,1,18,0
126,10000027,3,10,7,0
126,10000028,3,13,11,0
126,10000029,3,5,6,0
126,10000030,3,14,11,0
126,10000031,3,10,6,0
126,10000032,3,15,7,0
126,10000033,3,6,17,0
126,10000034,3,5,4,0
126,10000035,3,14,12,0
126,10000036,4,0,1,0
126,10000037,4,7,16,0
126,10000038,4,8,15,0
126,10000039,4,6,4,0
126,10000040,4,15,17,0
126,10000041,4,1,1,0
126,10000042,4,13,6,0
126,10000043,4,11,3,0
126,10000044,4,17,9,0
126,10000045,4,17,15,0
126,10000046,4,14,4,0
126,10000047,4,15,1,0
126,10000048,4,11,8,0
126,10000049,4,19,3,0
126,10000050,4,18,1,0
126,10000051,4,12,11,0
126,10000052,4,17,5,0
126,10000053,4,18,13,0
126,10000054,4,17,3,0
126,10000055,4,15,18,0
126,10000056,4,0,7,0
126,10000057,4,12,2,0
126,10000058,4,10,12,0
126,10000059,4,9,19,0
126,10000060,4,3,9,0
126,10000061,4,0,8,0
126,10000062,4,18,12,0
126,10000063,4,6,19,0
126,10000064,4,0,9,0
126,10000065,4,16,15,0
126,10000066,4,8,10,0
126,10000067,4,4,15,0
126,10000068,4,1,8,0
126,10000069,4,5,14,0
126,10000070,4,14,14,0
126,10000071,4,18,18,0
126,10000072,4,3,2,0
126,10000073,4,2,14,0
126,10000074,4,19,18,0
126,10000075,4,2,17,0
126,10000076,4,1,19,0
126,10000077,4,7,2,0
126,10000078,4,10,19,0
126,10000079,4,4,9,0
126,10000080,4,17,16,0
126,10000081,4,2,18,0
126,10000082,4,19,5,0
126,10000083,4,13,8,0
126,10000084,4,13,0,0
126,10000085,4,16,14,0
126,10000086,4,3,12,0
126,10000087,4,10,0,0
126,10000162,7,14,19,0
126,10000163,7,13,18,0
126,30000227,9,5,11,0
126,10000149,9,17,18,0
126,10000174,7,5,1,0
126,10000175,7,6,1,0
126,10000176,7,7,1,0
126,10000177,7,5,0,0
126,10000179,1,6,3,0
126,10000180,1,7,3,0
126,10000181,1,8,3,0
126,10000182,1,6,2,0
126,10000183,1,8,2,0
126,10000184,1,8,1,0
126,10000185,1,5,5,0
126,10000186,1,6,5,0
126,10000187,1,7,5,0
126,10000188,1,7,4,0
126,10000189,1,5,3,0
126,30000244,9,11,9,0
126,30000249,9,12,10,0
126,30000171,9,15,2,0
126,30000189,9,17,12,0
127,10000000,0,12,10,0
127,10000001,0,6,0,0
127,10000002,0,0,3,0
127,10000003,0,12,18,0
127,10000004,0,12,19,0
127,10000005,0,11,18,0
127,10000006,0,16,13,0
127,10000007,0,7,17,0
127,10000008,0,0,15,0
127,10000009,0,16,3,0
127,10000010,0,17,0,0
127,10000011,0,1,5,0
127,10000012,0,8,8,0
127,10000013,0,0,2,0
127,10000014,0,13,10,0
127,10000015,0,5,12,0
127,10000016,0,7,9,0
127,10000017,0,16,19,0
127,10000018,0,13,19,0
127,10000019,0,14,7,0
127,10000020,3,17,2,0
127,10000021,3,11,14,0
127,10000022,3,16,10,0
127,10000023,3,7,6,0
127,10000024,3,8,9,0
127,10000025,3,14,17,0
127,10000026,3,1,18,0
127,10000027,3,10,7,0
127,10000028,3,13,11,0
127,10000029,3,5,6,0
127,10000030,3,14,11,0
127,10000031,3,10,6,0
127,10000032,3,15,7,0
127,10000033,3,6,17,0
127,10000034,3,5,4,0
127,10000035,3,14,12,0
127,10000036,4,0,1,0
127,10000037,4,7,16,0
127,10000038,4,8,15,0
127,10000039,4,6,4,0
127,10000040,4,15,17,0
127,10000041,4,1,1,0
127,10000042,4,13,6,0
127,10000043,4,11,3,0
127,10000044,4,17,9,0
127,10000045,4,17,15,0
127,10000046,4,14,4,0
127,10000047,4,15,1,0
127,10000048,4,11,8,0
127,10000049,4,19,3,0
127,10000050,4,18,1,0
127,10000051,4,12,11,0
127,10000052,4,17,5,0
127,10000053,4,18,13,0
127,10000054,4,17,3,0
127,10000055,4,15,18,0
127,10000056,4,0,7,0
127,10000057,4,12,2,0
127,10000058,4,10,12,0
127,10000059,4,9,19,0
127,10000060,4,3,9,0
127,10000061,4,0,8,0
127,10000062,4,18,12,0
127,10000063,4,6,19,0
127,10000064,4,0,9,0
127,10000065,4,16,15,0
127,10000066,4,8,10,0
127,10000067,4,4,15,0
127,10000068,4,1,8,0
127,10000069,4,5,14,0
127,10000070,4,14,14,0
127,10000071,4,18,18,0
127,10000072,4,3,2,0
127,10000073,4,2,14,0
127,10000074,4,19,18,0
127,10000075,4,2,17,0
127,10000076,4,1,19,0
127,10000077,4,7,2,0
127,10000078,4,10,19,0
127,10000079,4,4,9,0
127,10000080,4,17,16,0
127,10000081,4,2,18,0
127,10000082,4,19,5,0
127,10000083,4,13,8,0
127,10000084,4,13,0,0
127,10000085,4,16,14,0
127,10000086,4,3,12,0
127,10000087,4,10,0,0
127,10000162,7,14,19,0
127,10000163,7,13,18,0
127,30000227,9,5,11,0
127,10000149,9,17,18,0
127,10000174,7,5,1,0
127,10000175,7,6,1,0
127,10000176,7,7,1,0
127,10000177,7,5,0,0
127,10000179,1,6,3,0
127,10000180,1,7,3,0
127,10000181,1,8,3,0
127,10000182,1,6,2,0
127,10000183,1,8,2,0
127,10000184,1,8,1,0
127,10000185,1,5,5,0
127,10000186,1,6,5,0
127,10000187,1,7,5,0
127,10000188,1,7,4,0
127,10000189,1,5,3,0
127,30000244,9,11,9,0
127,30000249,9,12,10,0
127,30000171,9,15,2,0
127,30000189,9,17,12,0
127,30000129,9,18,0,0
128,10000000,0,12,10,0
128,10000001,0,6,0,0
128,10000002,0,0,3,0
128,10000003,0,12,18,0
128,10000004,0,12,19,0
128,10000005,0,11,18,0
128,10000006,0,16,13,0
128,10000007,0,7,17,0
128,10000008,0,0,15,0
128,10000009,0,16,3,0
128,10000010,0,17,0,0
128,10000011,0,1,5,0
128,10000012,0,8,8,0
128,10000013,0,0,2,0
128,10000014,0,13,10,0
128,10000015,0,5,12,0
128,10000016,0,7,9,0
128,10000017,0,16,19,0
128,10000018,0,13,19,0
128,10000019,0,14,7,0
128,10000020,3,17,2,0
128,10000021,3,11,14,0
128,10000022,3,16,10,0
128,10000023,3,7,6,0
128,10000024,3,8,9,0
128,10000025,3,14,17,0
128,10000026,3,1,18,0
128,10000027,3,10,7,0
128,10000028,3,13,11,0
128,10000029,3,5,6,0
128,10000030,3,14,11,0
128,10000031,3,10,6,0
128,10000032,3,15,7,0
128,10000033,3,6,17,0
128,10000034,3,5,4,0
128,10000035,3,14,12,0
128,10000036,4,0,1,0
128,10000037,4,7,16,0
128,10000038,4,8,15,0
128,10000039,4,6,4,0
128,10000040,4,15,17,0
128,10000041,4,1,1,0
128,10000042,4,13,6,0
128,10000043,4,11,3,0
128,10000044,4,17,9,0
128,10000045,4,17,15,0
128,10000046,4,14,4,0
128,10000047,4,15,1,0
128,10000048,4,11,8,0
128,10000049,4,19,3,0
128,10000050,4,18,1,0
128,10000051,4,12,11,0
128,10000052,4,17,5,0
128,10000053,4,18,13,0
128,10000054,4,17,3,0
128,10000055,4,15,18,0
128,10000056,4,0,7,0
128,10000057,4,12,2,0
128,10000058,4,10,12,0
128,10000059,4,9,19,0
128,10000060,4,3,9,0
128,10000061,4,0,8,0
128,10000062,4,18,12,0
128,10000063,4,6,19,0
128,10000064,4,0,9,0
128,10000065,4,16,15,0
128,10000066,4,8,10,0
128,10000067,4,4,15,0
128,10000068,4,1,8,0
128,10000069,4,5,14,0
128,10000070,4,14,14,0
128,10000071,4,18,18,0
128,10000072,4,3,2,0
128,10000073,4,2,14,0
128,10000074,4,19,18,0
128,10000075,4,2,17,0
128,10000076,4,1,19,0
128,10000077,4,7,2,0
128,10000078,4,10,19,0
128,10000079,4,4,9,0
128,10000080,4,17,16,0
128,10000081,4,2,18,0
128,10000082,4,19,5,0
128,10000083,4,13,8,0
128,10000084,4,13,0,0
128,10000085,4,16,14,0
128,10000086,4,3,12,0
128,10000087,4,10,0,0
128,10000162,7,14,19,0
128,10000163,7,13,18,0
128,30000227,9,5,11,0
128,10000149,9,17,18,0
128,10000174,7,5,1,0
128,10000175,7,6,1,0
128,10000176,7,7,1,0
128,10000177,7,5,0,0
128,10000179,1,6,3,0
128,10000180,1,7,3,0
128,10000181,1,8,3,0
128,10000182,1,6,2,0
128,10000183,1,8,2,0
128,10000184,1,8,1,0
128,10000185,1,5,5,0
128,10000186,1,6,5,0
128,10000187,1,7,5,0
128,10000188,1,7,4,0
128,10000189,1,5,3,0
128,30000244,9,11,9,0
128,30000249,9,12,10,0
128,30000171,9,15,2,0
128,30000189,9,17,12,0
128,30000129,9,18,0,0
128,10000165,9,17,18,0
129,10000000,0,12,10,0
129,10000001,0,6,0,0
129,10000002,0,0,3,0
129,10000003,0,12,18,0
129,10000004,0,12,19,0
129,10000005,0,11,18,0
129,10000006,0,16,13,0
129,10000007,0,7,17,0
129,10000008,0,0,15,0
129,10000009,0,16,3,0
129,10000010,0,17,0,0
129,10000011,0,1,5,0
129,10000012,0,8,8,0
129,10000013,0,0,2,0
129,10000014,0,13,10,0
129,10000015,0,5,12,0
129,10000016,0,7,9,0
129,10000017,0,16,19,0
129,10000018,0,13,19,0
129,10000019,0,14,7,0
129,10000020,3,17,2,0
129,10000021,3,11,14,0
129,10000022,3,16,10,0
129,10000023,3,7,6,0
129,10000024,3,8,9,0
129,10000025,3,14,17,0
129,10000026,3,1,18,0
129,10000027,3,10,7,0
129,10000028,3,13,11,0
129,10000029,3,5,6,0
129,10000030,3,14,11,0
129,10000031,3,10,6,0
129,10000032,3,15,7,0
129,10000033,3,6,17,0
129,10000034,3,5,4,0
129,10000035,3,14,12,0
129,10000036,4,0,1,0
129,10000037,4,7,16,0
129,10000038,4,8,15,0
129,10000039,4,6,4,0
129,10000040,4,15,17,0
129,10000041,4,1,1,0
129,10000042,4,13,6,0
129,10000043,4,11,3,0
129,10000044,4,17,9,0
129,10000045,4,17,15,0
129,10000046,4,14,4,0
129,10000047,4,15,1,0
129,10000048,4,11,8,0
129,10000049,4,19,3,0
129,10000050,4,18,1,0
129,10000051,4,12,11,0
129,10000052,4,17,5,0
129,10000053,4,18,13,0
129,10000054,4,17,3,0
129,10000055,4,15,18,0
129,10000056,4,0,7,0
129,10000057,4,12,2,0
129,10000058,4,10,12,0
129,10000059,4,9,19,0
129,10000060,4,3,9,0
129,10000061,4,0,8,0
129,10000062,4,18,12,0
129,10000063,4,6,19,0
129,10000064,4,0,9,0
129,10000065,4,16,15,0
129,10000066,4,8,10,0
129,10000067,4,4,15,0
129,10000068,4,1,8,0
129,10000069,4,5,14,0
129,10000070,4,14,14,0
129,10000071,4,18,18,0
129,10000072,4,3,2,0
129,10000073,4,2,14,0
129,10000074,4,19,18,0
129,10000075,4,2,17,0
129,10000076,4,1,19,0
129,10000077,4,7,2,0
129,10000078,4,10,19,0
129,10000079,4,4,9,0
129,10000080,4,17,16,0
129,10000081,4,2,18,0
129,10000082,4,19,5,0
129,10000083,4,13,8,0
129,10000084,4,13,0,0
129,10000085,4,16,14,0
129,10000086,4,3,12,0
129,10000087,4,10,0,0
129,10000162,7,14,19,0
129,10000163,7,13,18,0
129,30000227,9,5,11,0
129,10000149,9,17,18,0
129,10000174,7,5,1,0
129,10000175,7,6,1,0
129,10000176,7,7,1,0
129,10000177,7,5,0,0
129,10000179,1,6,3,0
129,10000180,1,7,3,0
129,10000181,1,8,3,0
129,10000182,1,6,2,0
129,10000183,1,8,2,0
129,10000184,1,8,1,0
129,10000185,1,5,5,0
129,10000186,1,6,5,0
129,10000187,1,7,5,0
129,10000188,1,7,4,0
129,10000189,1,5,3,0
129,30000244,9,11,9,0
129,30000249,9,12,10,0
129,30000171,9,15,2,0
129,30000189,9,17,12,0
129,30000129,9,18,0,0
129,10000165,9,15,13,0
129,10000201,7,15,19,0
129,10000202,7,17,19,0
129,10000203,7,16,18,0
129,10000205,1,16,17,0
130,10000000,0,12,10,0
130,10000001,0,6,0,0
130,10000002,0,0,3,0
130,10000003,0,12,18,0
130,10000004,0,12,19,0
130,10000005,0,11,18,0
130,10000006,0,16,13,0
130,10000007,0,7,17,0
130,10000008,0,0,15,0
130,10000009,0,16,3,0
130,10000010,0,17,0,0
130,10000011,0,1,5,0
130,10000012,0,8,8,0
130,10000013,0,0,2,0
130,10000014,0,13,10,0
130,10000015,0,5,12,0
130,10000016,0,7,9,0
130,10000017,0,16,19,0
130,10000018,0,13,19,0
130,10000019,0,14,7,0
130,10000020,3,17,2,0
130,10000021,3,11,14,0
130,10000022,3,16,10,0
130,10000023,3,7,6,0
130,10000024,3,8,9,0
130,10000025,3,14,17,0
130,10000026,3,1,18,0
130,10000027,3,10,7,0
130,10000028,3,13,11,0
130,10000029,3,5,6,0
130,10000030,3,14,11,0
130,10000031,3,10,6,0
130,10000032,3,15,7,0
130,10000033,3,6,17,0
130,10000034,3,5,4,0
130,10000035,3,14,12,0
130,10000036,4,0,1,0
130,10000037,4,7,16,0
130,10000038,4,8,15,0
130,10000039,4,6,4,0
130,10000040,4,15,17,0
130,10000041,4,1,1,0
130,10000042,4,13,6,0
130,10000043,4,11,3,0
130,10000044,4,17,9,0
130,10000045,4,17,15,0
130,10000046,4,14,4,0
130,10000047,4,15,1,0
130,10000048,4,11,8,0
130,10000049,4,19,3,0
130,10000050,4,18,1,0
130,10000051,4,12,11,0
130,10000052,4,17,5,0
130,10000053,4,18,13,0
130,10000054,4,17,3,0
130,10000055,4,15,18,0
130,10000056,4,0,7,0
130,10000057,4,12,2,0
130,10000058,4,10,12,0
130,10000059,4,9,19,0
130,10000060,4,3,9,0
130,10000061,4,0,8,0
130,10000062,4,18,12,0
130,10000063,4,6,19,0
130,10000064,4,0,9,0
130,10000065,4,16,15,0
130,10000066,4,8,10,0
130,10000067,4,4,15,0
130,10000068,4,1,8,0
130,10000069,4,5,14,0
130,10000070,4,14,14,0
130,10000071,4,18,18,0
130,10000072,4,3,2,0
130,10000073,4,2,14,0
130,10000074,4,19,18,0
130,10000075,4,2,17,0
130,10000076,4,1,19,0
130,10000077,4,7,2,0
130,10000078,4,10,19,0
130,10000079,4,4,9,0
130,10000080,4,17,16,0
130,10000081,4,2,18,0
130,10000082,4,19,5,0
130,10000083,4,13,8,0
130,10000084,4,13,0,0
130,10000085,4,16,14,0
130,10000086,4,3,12,0
130,10000087,4,10,0,0
130,10000162,7,14,19,0
130,10000163,7,13,18,0
130,30000227,9,5,11,0
130,10000149,9,17,18,0
130,10000174,7,5,1,0
130,10000175,7,6,1,0
130,10000176,7,7,1,0
130,10000177,7,5,0,0
130,10000179,1,6,3,0
130,10000180,1,7,3,0
130,10000181,1,8,3,0
130,10000182,1,6,2,0
130,10000183,1,8,2,0
130,10000184,1,8,1,0
130,10000185,1,5,5,0
130,10000186,1,6,5,0
130,10000187,1,7,5,0
130,10000188,1,7,4,0
130,10000189,1,5,3,0
130,30000244,9,11,9,0
130,30000249,9,12,10,0
130,30000171,9,15,2,0
130,30000189,9,17,12,0
130,30000129,9,18,0,0
130,10000165,9,17,9,0
130,10000201,7,15,19,0
130,10000202,7,17,19,0
130,10000203,7,16,18,0
130,10000205,1,16,17,0
130,10000206,7,15,14,0
130,10000207,7,17,14,0
130,10000208,7,15,13,0
130,10000209,6,17,17,0
130,10000210,7,15,12,0
130,10000211,7,16,12,0
130,10000212,6,17,16,0
130,10000213,1,13,13,0
130,10000214,1,14,13,0
130,10000215,1,13,12,0
130,10000216,1,15,11,0
130,10000217,1,15,16,0
130,10000218,1,16,16,0
130,10000219,1,15,15,0
130,10000220,1,13,15,0
130,10000221,1,14,15,0
130,10000222,1,13,14,0
130,10000223,1,17,17,0
130,10000224,1,18,17,0
130,10000225,1,18,16,0
130,10000226,1,18,15,0
130,10000128,9,13,15,0
130,10000169,9,5,17,0
130,20000233,1,17,19,0
130,20000234,1,18,19,0
130,20000235,1,19,19,0
130,20000238,1,16,19,0
131,10000000,0,12,10,0
131,10000001,0,6,0,0
131,10000002,0,0,3,0
131,10000003,0,12,18,0
131,10000004,0,12,19,0
131,10000005,0,11,18,0
131,10000006,0,16,13,0
131,10000007,0,7,17,0
131,10000008,0,0,15,0
