tick,agent_id,is_alive,is_alpha,num_alpha,num_misfolded,alpha_ticks,rank
81,10000014,True,False,1076,892,0,0
81,10000015,True,False,2223,1547,18,0
81,10000016,True,False,2442,1496,0,0
81,10000017,True,False,2027,1256,0,0
81,10000018,True,False,1832,1363,0,0
81,10000019,True,False,1730,1107,0,0
82,10000000,True,False,1779,1062,0,0
82,10000001,True,False,1444,1103,0,0
82,10000002,True,True,1835,1396,2,0
82,10000003,True,False,3227,2384,0,0
82,10000004,True,False,1482,1176,0,0
82,10000005,True,True,2913,2021,11,0
82,10000006,True,False,1816,1241,0,0
82,10000007,True,False,1827,1471,0,0
82,10000008,True,True,3185,2483,3,0
82,10000009,True,False,2941,1892,0,0
82,10000010,True,True,1947,1481,13,0
82,10000011,True,False,1739,1148,0,0
82,10000012,True,False,2119,1402,0,0
82,10000013,True,False,1368,1020,0,0
82,10000014,True,False,1076,892,0,0
82,10000015,True,False,2223,1547,0,0
82,10000016,True,False,2442,1496,0,0
82,10000017,True,False,2027,1256,0,0
82,10000018,True,False,1832,1363,0,0
82,10000019,True,False,1730,1107,0,0
83,10000000,True,False,1779,1062,0,0
83,10000001,True,False,1444,1103,0,0
83,10000002,True,True,1853,1291,3,0
83,10000003,True,False,3227,2384,0,0
83,10000004,True,False,1482,1176,0,0
83,10000005,True,True,2971,1859,12,0
83,10000006,True,False,1816,1241,0,0
83,10000007,True,False,1827,1471,0,0
83,10000008,True,True,3216,2534,4,0
83,10000009,True,False,2941,1892,0,0
83,10000010,True,False,2005,1534,14,0
83,10000011,True,False,1739,1148,0,0
83,10000012,True,False,2119,1402,0,0
83,10000013,True,False,1368,1020,0,0
83,10000014,True,False,1076,892,0,0
83,10000015,True,False,2223,1547,0,0
83,10000016,True,False,2442,1496,0,0
83,10000017,True,True,2027,1256,0,0
83,10000018,True,False,1832,1363,0,0
83,10000019,True,False,1730,1107,0,0
84,10000000,True,False,1779,1062,0,0
84,10000001,True,False,1444,1103,0,0
84,10000002,True,True,1871,1244,4,0
84,10000003,True,False,3227,2384,0,0
84,10000004,True,False,1482,1176,0,0
84,10000005,True,True,3030,2132,13,0
84,10000006,True,False,1816,1241,0,0
84,10000007,True,False,1827,1471,0,0
84,10000008,True,True,3280,2209,5,0
84,10000009,True,False,2941,1892,0,0
84,10000010,True,False,2005,1534,0,0
84,10000011,True,False,1739,1148,0,0
84,10000012,True,False,2119,1402,0,0
84,10000013,True,False,1368,1020,0,0
84,10000014,True,False,1076,892,0,0
84,10000015,True,False,2223,1547,0,0
84,10000016,True,False,2442,1496,0,0
84,10000017,True,True,2087,1244,1,0
84,10000018,True,False,1832,1363,0,0
84,10000019,True,False,1730,1107,0,0
85,10000000,True,False,1779,1062,0,0
85,10000001,True,False,1444,1103,0,0
85,10000002,True,True,1889,1167,5,0
85,10000003,True,False,3227,2384,0,0
85,10000004,True,False,1482,1176,0,0
85,10000005,True,True,3090,1947,14,0
85,10000006,True,False,1816,1241,0,0
85,10000007,True,False,1827,1471,0,0
85,10000008,True,True,3312,2164,6,0
85,10000009,True,False,2941,1892,0,0
85,10000010,True,False,2005,1534,0,0
85,10000011,True,False,1739,1148,0,0
85,10000012,True,False,2119,1402,0,0
85,10000013,True,False,1368,1020,0,0
85,10000014,True,False,1076,892,0,0
85,10000015,True,False,2223,1547,0,0
85,10000016,True,False,2442,1496,0,0
85,10000017,True,True,2149,1485,2,0
85,10000018,True,False,1832,1363,0,0
85,10000019,True,False,1730,1107,0,0
86,10000000,True,False,1779,1062,0,0
86,10000001,True,False,1444,1103,0,0
86,10000002,True,True,1907,1325,6,0
86,10000003,True,True,3227,2384,0,0
86,10000004,True,False,1482,1176,0,0
86,10000005,True,False,3151,2166,15,0
86,10000006,True,False,1816,1241,0,0
86,10000007,True,False,1827,1471,0,0
86,10000008,True,True,3378,2497,7,0
86,10000009,True,False,2941,1892,0,0
86,10000010,True,False,2005,1534,0,0
86,10000011,True,False,1739,1148,0,0
86,10000012,True,False,2119,1402,0,0
86,10000013,True,False,1368,1020,0,0
86,10000014,True,False,1076,892,0,0
86,10000015,True,False,2223,1547,0,0
86,10000016,True,False,2442,1496,0,0
86,10000017,True,True,2191,1391,3,0
86,10000018,True,False,1832,1363,0,0
86,10000019,True,False,1730,1107,0,0
87,10000000,True,False,1779,1062,0,0
87,10000001,True,False,1444,1103,0,0
87,10000002,True,True,1926,1429,7,0
87,10000003,True,True,3291,2628,1,0
87,10000004,True,False,1482,1176,0,0
87,10000005,True,False,3151,2166,0,0
87,10000006,True,True,1816,1241,0,0
87,10000007,True,False,1827,1471,0,0
87,10000008,True,True,3445,2819,8,0
87,10000009,True,False,2941,1892,0,0
87,10000010,True,False,2005,1534,0,0
87,10000011,True,True,1739,1148,0,0
87,10000012,True,False,2119,1402,0,0
87,10000013,True,False,1368,1020,0,0
87,10000014,True,False,1076,892,0,0
87,10000015,True,False,2223,1547,0,0
87,10000016,True,False,2442,1496,0,0
87,10000017,True,True,2212,1511,4,0
87,10000018,True,False,1832,1363,0,0
87,10000019,True,False,1730,1107,0,0
88,10000000,True,False,1779,1062,0,0
88,10000001,True,False,1444,1103,0,0
88,10000002,True,True,1945,1469,8,0
88,10000003,True,True,3323,2661,2,0
88,10000004,True,False,1482,1176,0,0
88,10000005,True,False,3151,2166,0,0
88,10000006,True,True,1870,1318,1,0
88,10000007,True,False,1827,1471,0,0
88,10000008,True,True,3513,2491,9,0
88,10000009,True,False,2941,1892,0,0
88,10000010,True,False,2005,1534,0,0
88,10000011,True,True,1791,1385,1,0
88,10000012,True,False,2119,1402,0,0
88,10000013,True,False,1368,1020,0,0
88,10000014,True,False,1076,892,0,0
88,10000015,True,False,2223,1547,0,0
88,10000016,True,False,2442,1496,0,0
88,10000017,True,True,2234,1387,5,0
88,10000018,True,True,1832,1363,0,0
88,10000019,True,False,1730,1107,0,0
89,10000000,True,False,1779,1062,0,0
89,10000001,True,False,1444,1103,0,0
89,10000002,True,True,1983,1467,9,0
89,10000003,True,True,3356,2457,3,0
89,10000004,True,False,1482,1176,0,0
89,10000005,True,False,3151,2166,0,0
89,10000006,True,True,1888,1458,2,0
89,10000007,True,False,1827,1471,0,0
89,10000008,True,True,3618,2510,10,0
89,10000009,True,False,2941,1892,0,0
89,10000010,True,False,2005,1534,0,0
89,10000011,True,True,1844,1513,2,0
89,10000012,True,False,2119,1402,0,0
89,10000013,True,False,1368,1020,0,0
89,10000014,True,False,1076,892,0,0
89,10000015,True,False,2223,1547,0,0
89,10000016,True,False,2442,1496,0,0
89,10000017,True,True,2278,1545,6,0
89,10000018,True,True,1850,1492,1,0
89,10000019,True,False,1730,1107,0,0
90,10000000,True,False,1779,1062,0,0
90,10000001,True,False,1444,1103,0,0
90,10000002,True,True,2022,1628,10,0
90,10000003,True,True,3456,2590,4,0
90,10000004,True,False,1482,1176,0,0
90,10000005,True,False,3151,2166,0,0
90,10000006,True,True,1906,1292,3,0
90,10000007,True,False,1827,1471,0,0
90,10000008,True,True,3690,2348,11,0
90,10000009,True,False,2941,1892,0,0
90,10000010,True,False,2005,1534,0,0
90,10000011,True,True,1862,1248,3,0
90,10000012,True,False,2119,1402,0,0
90,10000013,True,False,1368,1020,0,0
90,10000014,True,False,1076,892,0,0
90,10000015,True,False,2223,1547,0,0
90,10000016,True,False,2442,1496,0,0
90,10000017,True,True,2300,1703,7,0
90,10000018,True,True,1905,1406,2,0
90,10000019,True,False,1730,1107,0,0
91,10000000,True,False,1779,1062,0,0
91,10000001,True,False,1444,1103,0,0
91,10000002,True,True,2062,1717,11,0
91,10000003,True,True,3525,2533,5,0
91,10000004,True,False,1482,1176,0,0
91,10000005,True,False,3151,2166,0,0
91,10000006,True,True,1963,1315,4,0
91,10000007,True,False,1827,1471,0,0
91,10000008,True,True,3726,2193,12,0
91,10000009,True,False,2941,1892,0,0
91,10000010,True,False,2005,1534,0,0
91,10000011,True,True,1899,1231,4,0
91,10000012,True,True,2119,1402,0,0
91,10000013,True,False,1368,1020,0,0
91,10000014,True,False,1076,892,0,0
91,10000015,True,False,2223,1547,0,0
91,10000016,True,False,2442,1496,0,0
91,10000017,True,True,2323,1469,8,0
91,10000018,True,True,1962,1289,3,0
91,10000019,True,False,1730,1107,0,0
92,10000000,True,False,1779,1062,0,0
92,10000001,True,False,1444,1103,0,0
92,10000002,True,True,2123,1553,12,0
92,10000003,True,True,3630,2322,6,0
92,10000004,True,False,1482,1176,0,0
92,10000005,True,False,3151,2166,0,0
92,10000006,True,True,2002,1582,5,0
92,10000007,True,False,1827,1471,0,0
92,10000008,True,True,3800,2775,13,0
92,10000009,True,False,2941,1892,0,0
92,10000010,True,False,2005,1534,0,0
92,10000011,True,True,1955,1327,5,0
92,10000012,True,True,2182,1491,1,0
92,10000013,True,False,1368,1020,0,0
92,10000014,True,False,1076,892,0,0
92,10000015,True,False,2223,1547,0,0
92,10000016,True,False,2442,1496,0,0
92,10000017,True,True,2346,1474,9,0
92,10000018,True,True,2020,1497,4,0
92,10000019,True,False,1730,1107,0,0
93,10000000,True,False,1779,1062,0,0
93,10000001,True,False,1444,1103,0,0
93,10000002,True,True,2144,1783,13,0
93,10000003,True,True,3738,2616,7,0
93,10000004,True,False,1482,1176,0,0
93,10000005,True,False,3151,2166,0,0
93,10000006,True,True,2062,1734,6,0
93,10000007,True,False,1827,1471,0,0
93,10000008,True,True,3914,2835,14,0
93,10000009,True,False,2941,1892,0,0
93,10000010,True,False,2005,1534,0,0
93,10000011,True,True,1994,1482,6,0
93,10000012,True,True,2247,1429,2,0
93,10000013,True,False,1368,1020,0,0
93,10000014,True,False,1076,892,0,0
93,10000015,True,False,2223,1547,0,0
93,10000016,True,False,2442,1496,0,0
93,10000017,True,True,2416,1804,10,0
93,10000018,True,True,2060,1535,5,0
93,10000019,True,False,1730,1107,0,0
94,10000000,True,False,1779,1062,0,0
94,10000001,True,False,1444,1103,0,0
94,10000002,True,False,2208,1738,14,0
94,10000003,True,True,3812,2428,8,0
94,10000004,True,False,1482,1176,0,0
94,10000005,True,False,3151,2166,0,0
94,10000006,True,True,2103,1646,7,0
94,10000007,True,False,1827,1471,0,0
94,10000008,True,False,3992,2980,15,0
94,10000009,True,False,2941,1892,0,0
94,10000010,True,False,2005,1534,0,0
94,10000011,True,True,2033,1489,7,0
94,10000012,True,True,2291,1730,3,0
94,10000013,True,False,1368,1020,0,0
94,10000014,True,False,1076,892,0,0
94,10000015,True,False,2223,1547,0,0
94,10000016,True,False,2442,1496,0,0
94,10000017,True,True,2488,1878,11,0
94,10000018,True,True,2101,1664,6,0
94,10000019,True,False,1730,1107,0,0
95,10000000,True,False,1779,1062,0,0
95,10000001,True,False,1444,1103,0,0
95,10000002,True,False,2208,1738,0,0
95,10000003,True,True,3926,2476,9,0
95,10000004,True,False,1482,1176,0,0
95,10000005,True,False,3151,2166,0,0
95,10000006,True,True,2145,1483,8,0
95,10000007,True,False,1827,1471,0,0
95,10000008,True,False,3992,2980,0,0
95,10000009,True,False,2941,1892,0,0
95,10000010,True,False,2005,1534,0,0
95,10000011,True,True,2053,1299,8,0
95,10000012,True,True,2313,1862,4,0
95,10000013,True,False,1368,1020,0,0
95,10000014,True,False,1076,892,0,0
95,10000015,True,False,2223,1547,0,0
95,10000016,True,False,2442,1496,0,0
95,10000017,True,True,2512,1601,12,0
95,10000018,True,True,2143,1662,7,0
95,10000019,True,False,1730,1107,0,0
96,10000000,True,False,1779,1062,0,0
96,10000001,True,False,1444,1103,0,0
96,10000002,True,False,2208,1738,0,0
96,10000003,True,True,4043,2933,10,0
96,10000004,True,False,1482,1176,0,0
96,10000005,True,False,3151,2166,0,0
96,10000006,True,True,2187,1400,9,0
96,10000007,True,False,1827,1471,0,0
96,10000008,True,False,3992,2980,0,0
96,10000009,True,False,2941,1892,0,0
96,10000010,True,False,2005,1534,0,0
96,10000011,True,True,2114,1376,9,0
96,10000012,True,True,2359,1832,5,0
96,10000013,True,False,1368,1020,0,0
96,10000014,True,False,1076,892,0,0
96,10000015,True,False,2223,1547,0,0
96,10000016,True,False,2442,1496,0,0
96,10000017,True,True,2587,1479,13,0
96,10000018,True,True,2164,1544,8,0
96,10000019,True,False,1730,1107,0,0
97,10000000,True,False,1779,1062,0,0
97,10000001,True,False,1444,1103,0,0
97,10000002,True,False,2208,1738,0,0
97,10000003,True,True,4164,2846,11,0
97,10000004,True,False,1482,1176,0,0
97,10000005,True,False,3151,2166,0,0
97,10000006,True,True,2252,1451,10,0
97,10000007,True,False,1827,1471,0,0
97,10000008,True,False,3992,2980,0,0
97,10000009,True,False,2941,1892,0,0
97,10000010,True,False,2005,1534,0,0
97,10000011,True,True,2177,1648,10,0
97,10000012,True,True,2406,1875,6,0
97,10000013,True,False,1368,1020,0,0
97,10000014,True,False,1076,892,0,0
97,10000015,True,False,2223,1547,0,0
97,10000016,True,False,2442,1496,0,0
97,10000017,True,True,2664,1802,14,0
97,10000018,True,True,2228,1762,9,0
97,10000019,True,False,1730,1107,0,0
98,10000000,True,False,1779,1062,0,0
98,10000001,True,False,1444,1103,0,0
98,10000002,True,False,2208,1738,0,0
98,10000003,True,True,4205,2825,12,0
98,10000004,True,False,1482,1176,0,0
98,10000005,True,False,3151,2166,0,0
98,10000006,True,True,2297,1712,11,0
98,10000007,True,False,1827,1471,0,0
98,10000008,True,False,3992,2980,0,0
98,10000009,True,False,2941,1892,0,0
98,10000010,True,False,2005,1534,0,0
98,10000011,True,True,2242,1601,11,0
98,10000012,True,True,2430,1727,7,0
98,10000013,True,False,1368,1020,0,0
98,10000014,True,False,1076,892,0,0
98,10000015,True,False,2223,1547,0,0
98,10000016,True,False,2442,1496,0,0
98,10000017,True,True,2743,1978,15,0
98,10000018,True,True,2294,1626,10,0
98,10000019,True,False,1730,1107,0,0
99,10000000,True,False,1779,1062,0,0
99,10000001,True,False,1444,1103,0,0
99,10000002,True,False,2208,1738,0,0
99,10000003,True,True,4247,2882,13,0
99,10000004,True,False,1482,1176,0,0
99,10000005,True,False,3151,2166,0,0
99,10000006,True,True,2365,1552,12,0
99,10000007,True,False,1827,1471,0,0
99,10000008,True,False,3992,2980,0,0
99,10000009,True,False,2941,1892,0,0
99,10000010,True,False,2005,1534,0,0
99,10000011,True,True,2309,1453,12,0
99,10000012,True,True,2502,1679,8,0
99,10000013,True,False,1368,1020,0,0
99,10000014,True,False,1076,892,0,0
99,10000015,True,False,2223,1547,0,0
99,10000016,True,False,2442,1496,0,0
99,10000017,True,True,2825,2269,16,0
99,10000018,True,True,2362,1639,11,0
99,10000019,True,False,1730,1107,0,0
100,10000000,True,False,1779,1062,0,0
100,10000001,True,False,1444,1103,0,0
100,10000002,True,False,2208,1738,0,0
100,10000003,True,True,4289,2868,14,0
100,10000004,True,False,1482,1176,0,0
100,10000005,True,False,3151,2166,0,0
100,10000006,True,True,2412,1812,13,0
100,10000007,True,False,1827,1471,0,0
100,10000008,True,False,3992,2980,0,0
100,10000009,True,False,2941,1892,0,0
100,10000010,True,False,2005,1534,0,0
100,10000011,True,True,2332,1761,13,0
100,10000012,True,True,2577,1919,9,0
100,10000013,True,False,1368,1020,0,0
100,10000014,True,False,1076,892,0,0
100,10000015,True,False,2223,1547,0,0
100,10000016,True,False,2442,1496,0,0
100,10000017,True,True,2881,2432,17,0
100,10000018,True,True,2409,1904,12,0
100,10000019,True,False,1730,1107,0,0
101,10000000,True,False,1779,1062,0,0
101,10000001,True,False,1444,1103,0,0
101,10000002,True,False,2208,1738,0,0
101,10000003,True,False,4417,3376,15,0
101,10000004,True,False,1482,1176,0,0
101,10000005,True,False,3151,2166,0,0
101,10000006,True,False,2436,1929,14,0
101,10000007,True,False,1827,1471,0,0
101,10000008,True,False,3992,2980,0,0
101,10000009,True,False,2941,1892,0,0
101,10000010,True,False,2005,1534,0,0
101,10000011,True,False,2355,1698,14,0
101,10000012,True,True,2654,1825,10,0
101,10000013,True,False,1368,1020,0,0
101,10000014,True,False,1076,892,0,0
101,10000015,True,False,2223,1547,0,0
101,10000016,True,True,2442,1496,0,0
101,10000017,True,False,2909,2031,18,0
101,10000018,True,True,2481,1790,13,0
101,10000019,True,False,1730,1107,0,0
102,10000000,True,False,1779,1062,0,0
102,10000001,True,False,1444,1103,0,0
102,10000002,True,False,2208,1738,0,0
102,10000003,True,False,4417,3376,0,0
102,10000004,True,False,1482,1176,0,0
102,10000005,True,False,3151,2166,0,0
102,10000006,True,True,2436,1929,0,0
102,10000007,True,False,1827,1471,0,0
102,10000008,True,False,3992,2980,0,0
102,10000009,True,False,2941,1892,0,0
102,10000010,True,False,2005,1534,0,0
102,10000011,True,False,2355,1698,0,0
102,10000012,True,True,2707,1750,11,0
102,10000013,True,False,1368,1020,0,0
102,10000014,True,False,1076,892,0,0
102,10000015,True,False,2223,1547,0,0
102,10000016,True,True,2515,1742,1,0
102,10000017,True,False,2909,2031,0,0
102,10000018,True,True,2530,1621,14,0
102,10000019,True,False,1730,1107,0,0
103,10000000,True,False,1779,1062,0,0
103,10000001,True,False,1444,1103,0,0
103,10000002,True,False,2208,1738,0,0
103,10000003,True,True,4417,3376,0,0
103,10000004,True,False,1482,1176,0,0
103,10000005,True,False,3151,2166,0,0
103,10000006,True,True,2509,1796,1,0
103,10000007,True,False,1827,1471,0,0
103,10000008,True,False,3992,2980,0,0
103,10000009,True,False,2941,1892,0,0
103,10000010,True,False,2005,1534,0,0
103,10000011,True,False,2355,1698,0,0
103,10000012,True,True,2788,1691,12,0
103,10000013,True,False,1368,1020,0,0
103,10000014,True,False,1076,892,0,0
103,10000015,True,False,2223,1547,0,0
103,10000016,True,True,2540,1577,2,0
103,10000017,True,False,2909,2031,0,0
103,10000018,True,True,2555,1644,15,0
103,10000019,True,False,1730,1107,0,0
104,10000000,True,False,1779,1062,0,0
104,10000001,True,False,1444,1103,0,0
104,10000002,True,False,2208,1738,0,0
104,10000003,True,True,4549,2972,1,0
104,10000004,True,False,1482,1176,0,0
104,10000005,True,False,3151,2166,0,0
104,10000006,True,True,2584,1906,2,0
104,10000007,True,False,1827,1471,0,0
104,10000008,True,False,3992,2980,0,0
104,10000009,True,False,2941,1892,0,0
104,10000010,True,False,2005,1534,0,0
104,10000011,True,False,2355,1698,0,0
104,10000012,True,True,2871,1872,13,0
104,10000013,True,False,1368,1020,0,0
104,10000014,True,False,1076,892,0,0
104,10000015,True,False,2223,1547,0,0
104,10000016,True,True,2616,1912,3,0
104,10000017,True,False,2909,2031,0,0
104,10000018,True,True,2580,1533,16,0
104,10000019,True,False,1730,1107,0,0
105,10000000,True,False,1779,1062,0,0
105,10000001,True,False,1444,1103,0,0
105,10000002,True,False,2208,1738,0,0
105,10000003,True,True,4594,3327,2,0
105,10000004,True,False,1482,1176,0,0
105,10000005,True,False,3151,2166,0,0
105,10000006,True,True,2635,1995,3,0
105,10000007,True,False,1827,1471,0,0
105,10000008,True,False,3992,2980,0,0
105,10000009,True,False,2941,1892,0,0
105,10000010,True,False,2005,1534,0,0
105,10000011,True,False,2355,1698,0,0
105,10000012,True,False,2928,2085,14,0
105,10000013,True,False,1368,1020,0,0
105,10000014,True,False,1076,892,0,0
105,10000015,True,False,2223,1547,0,0
105,10000016,True,True,2668,1936,4,0
105,10000017,True,False,2909,2031,0,0
105,10000018,True,True,2631,1917,17,0
105,10000019,True,False,1730,1107,0,0
106,10000000,True,False,1779,1062,0,0
106,10000001,True,False,1444,1103,0,0
106,10000002,True,False,2208,1738,0,0
106,10000003,True,True,4639,3126,3,0
106,10000004,True,True,1482,1176,0,0
106,10000005,True,False,3151,2166,0,0
106,10000006,True,True,2714,1758,4,0
106,10000007,True,False,1827,1471,0,0
106,10000008,True,False,3992,2980,0,0
106,10000009,True,False,2941,1892,0,0
106,10000010,True,False,2005,1534,0,0
106,10000011,True,False,2355,1698,0,0
106,10000012,True,False,2928,2085,0,0
106,10000013,True,True,1368,1020,0,0
106,10000014,True,False,1076,892,0,0
106,10000015,True,False,2223,1547,0,0
106,10000016,True,True,2694,1980,5,0
106,10000017,True,False,2909,2031,0,0
106,10000018,True,False,2683,2054,18,0
106,10000019,True,False,1730,1107,0,0
107,10000000,True,False,1779,1062,0,0
107,10000001,True,False,1444,1103,0,0
107,10000002,True,False,2208,1738,0,0
107,10000003,True,True,4778,2853,4,0
107,10000004,True,True,1496,1196,1,0
107,10000005,True,False,3151,2166,0,0
107,10000006,True,True,2768,1893,5,0
107,10000007,True,False,1827,1471,0,0
107,10000008,True,False,3992,2980,0,0
107,10000009,True,False,2941,1892,0,0
107,10000010,True,False,2005,1534,0,0
107,10000011,True,False,2355,1698,0,0
107,10000012,True,False,2928,2085,0,0
107,10000013,True,True,1409,917,1,0
107,10000014,True,False,1076,892,0,0
107,10000015,True,False,2223,1547,0,0
107,10000016,True,True,2720,2268,6,0
107,10000017,True,False,2909,2031,0,0
107,10000018,True,False,2683,2054,0,0
107,10000019,True,False,1730,1107,0,0
108,10000000,True,False,1779,1062,0,0
108,10000001,True,False,1444,1103,0,0
108,10000002,True,False,2208,1738,0,0
108,10000003,True,True,4825,2902,5,0
108,10000004,True,True,1510,1011,2,0
108,10000005,True,False,3151,2166,0,0
108,10000006,True,True,2823,1864,6,0
108,10000007,True,False,1827,1471,0,0
108,10000008,True,False,3992,2980,0,0
108,10000009,True,False,2941,1892,0,0
108,10000010,True,False,2005,1534,0,0
108,10000011,True,False,2355,1698,0,0
108,10000012,True,False,2928,2085,0,0
108,10000013,True,True,1437,862,2,0
108,10000014,True,False,1076,892,0,0
108,10000015,True,False,2223,1547,0,0
108,10000016,True,True,2801,2075,7,0
108,10000017,True,False,2909,2031,0,0
108,10000018,True,False,2683,2054,0,0
108,10000019,True,False,1730,1107,0,0
109,10000000,True,False,1779,1062,0,0
109,10000001,True,False,1444,1103,0,0
109,10000002,True,False,2208,1738,0,0
109,10000003,True,True,4873,3541,6,0
109,10000004,True,True,1525,1125,3,0
109,10000005,True,False,3151,2166,0,0
109,10000006,True,True,2907,2202,7,0
109,10000007,True,False,1827,1471,0,0
109,10000008,True,False,3992,2980,0,0
109,10000009,True,False,2941,1892,0,0
109,10000010,True,False,2005,1534,0,0
109,10000011,True,False,2355,1698,0,0
109,10000012,True,False,2928,2085,0,0
109,10000013,True,True,1451,982,3,0
109,10000014,True,False,1076,892,0,0
109,10000015,True,False,2223,1547,0,0
109,10000016,True,True,2829,2128,8,0
109,10000017,True,False,2909,2031,0,0
109,10000018,True,False,2683,2054,0,0
109,10000019,True,False,1730,1107,0,0
110,10000000,True,False,1779,1062,0,0
110,10000001,True,False,1444,1103,0,0
110,10000002,True,False,2208,1738,0,0
110,10000003,True,True,4921,3109,7,0
110,10000004,True,True,1540,1253,4,0
110,10000005,True,False,3151,2166,0,0
110,10000006,True,True,2994,2281,8,0
110,10000007,True,False,1827,1471,0,0
110,10000008,True,False,3992,2980,0,0
110,10000009,True,False,2941,1892,0,0
110,10000010,True,False,2005,1534,0,0
110,10000011,True,False,2355,1698,0,0
110,10000012,True,False,2928,2085,0,0
110,10000013,True,True,1465,1142,4,0
110,10000014,True,False,1076,892,0,0
110,10000015,True,False,2223,1547,0,0
110,10000016,True,True,2857,2357,9,0
110,10000017,True,False,2909,2031,0,0
110,10000018,True,True,2683,2054,0,0
110,10000019,True,False,1730,1107,0,0
111,10000000,True,False,1779,1062,0,0
111,10000001,True,False,1444,1103,0,0
111,10000002,True,False,2208,1738,0,0
111,10000003,True,True,5019,3167,8,0
111,10000004,True,True,1570,1184,5,0
111,10000005,True,False,3151,2166,0,0
111,10000006,True,True,3023,2288,9,0
111,10000007,True,False,1827,1471,0,0
111,10000008,True,False,3992,2980,0,0
111,10000009,True,False,2941,1892,0,0
111,10000010,True,False,2005,1534,0,0
111,10000011,True,False,2355,1698,0,0
111,10000012,True,False,2928,2085,0,0
111,10000013,True,True,1479,1102,5,0
111,10000014,True,False,1076,892,0,0
111,10000015,True,False,2223,1547,0,0
111,10000016,True,True,2885,2191,10,0
111,10000017,True,False,2909,2031,0,0
111,10000018,True,True,2763,1853,1,0
111,10000019,True,False,1730,1107,0,0
112,10000000,True,False,1779,1062,0,0
112,10000001,True,False,1444,1103,0,0
112,10000002,True,False,2208,1738,0,0
112,10000003,True,True,5119,3440,9,0
112,10000004,True,True,1601,1170,6,0
112,10000005,True,False,3151,2166,0,0
112,10000006,True,True,3113,2216,10,0
112,10000007,True,False,1827,1471,0,0
112,10000008,True,False,3992,2980,0,0
112,10000009,True,False,2941,1892,0,0
112,10000010,True,False,2005,1534,0,0
112,10000011,True,False,2355,1698,0,0
112,10000012,True,False,2928,2085,0,0
112,10000013,True,True,1493,1069,6,0
112,10000014,True,False,1076,892,0,0
112,10000015,True,False,2223,1547,0,0
112,10000016,True,True,2971,2447,11,0
112,10000017,True,False,2909,2031,0,0
112,10000018,True,True,2818,1826,2,0
112,10000019,True,False,1730,1107,0,0
113,10000000,True,False,1779,1062,0,0
113,10000001,True,False,1444,1103,0,0
113,10000002,True,False,2208,1738,0,0
113,10000003,True,True,5221,3617,10,0
113,10000004,True,True,1617,1206,7,0
113,10000005,True,False,3151,2166,0,0
113,10000006,True,True,3175,2126,11,0
113,10000007,True,False,1827,1471,0,0
113,10000008,True,False,3992,2980,0,0
113,10000009,True,False,2941,1892,0,0
113,10000010,True,False,2005,1534,0,0
113,10000011,True,False,2355,1698,0,0
113,10000012,True,False,2928,2085,0,0
113,10000013,True,True,1507,1067,7,0
113,10000014,True,False,1076,892,0,0
113,10000015,True,False,2223,1547,0,0
113,10000016,True,True,3000,2423,12,0
113,10000017,True,False,2909,2031,0,0
113,10000018,True,True,2902,1869,3,0
113,10000019,True,False,1730,1107,0,0
114,10000000,True,False,1779,1062,0,0
114,10000001,True,False,1444,1103,0,0
114,10000002,True,False,2208,1738,0,0
114,10000003,True,True,5325,4164,11,0
114,10000004,True,True,1633,1363,8,0
114,10000005,True,False,3151,2166,0,0
114,10000006,True,True,3206,2329,12,0
114,10000007,True,False,1827,1471,0,0
114,10000008,True,False,3992,2980,0,0
114,10000009,True,True,2941,1892,0,0
114,10000010,True,False,2005,1534,0,0
114,10000011,True,False,2355,1698,0,0
114,10000012,True,False,2928,2085,0,0
114,10000013,True,True,1537,1125,8,0
114,10000014,True,False,1076,892,0,0
114,10000015,True,False,2223,1547,0,0
114,10000016,True,True,3090,2242,13,0
114,10000017,True,False,2909,2031,0,0
114,10000018,True,True,2931,2116,4,0
114,10000019,True,False,1730,1107,0,0
115,10000000,True,False,1779,1062,0,0
115,10000001,True,False,1444,1103,0,0
115,10000002,True,False,2208,1738,0,0
115,10000003,True,True,5484,3815,12,0
115,10000004,True,True,1681,1261,9,0
115,10000005,True,False,3151,2166,0,0
115,10000006,True,True,3270,2035,13,0
115,10000007,True,False,1827,1471,0,0
115,10000008,True,False,3992,2980,0,0
115,10000009,True,True,3029,2106,1,0
115,10000010,True,False,2005,1534,0,0
115,10000011,True,False,2355,1698,0,0
115,10000012,True,False,2928,2085,0,0
115,10000013,True,True,1567,1021,9,0
115,10000014,True,False,1076,892,0,0
115,10000015,True,False,2223,1547,0,0
115,10000016,True,True,3182,2116,14,0
115,10000017,True,False,2909,2031,0,0
115,10000018,True,True,3018,2254,5,0
115,10000019,True,False,1730,1107,0,0
116,10000000,True,False,1779,1062,0,0
116,10000001,True,False,1444,1103,0,0
116,10000002,True,False,2208,1738,0,0
116,10000003,True,True,5593,3386,13,0
116,10000004,True,True,1714,1168,10,0
116,10000005,True,False,3151,2166,0,0
116,10000006,True,True,3335,2263,14,0
116,10000007,True,False,1827,1471,0,0
116,10000008,True,False,3992,2980,0,0
116,10000009,True,True,3119,2362,2,0
116,10000010,True,False,2005,1534,0,0
116,10000011,True,False,2355,1698,0,0
116,10000012,True,False,2928,2085,0,0
