tick,agent_id,agent_type,x,y,rank
11,23,4,9,19,0
11,24,4,3,9,0
11,25,4,0,8,0
11,26,4,18,12,0
11,27,4,6,19,0
11,28,4,0,9,0
11,29,4,16,15,0
11,30,4,8,10,0
11,31,4,4,15,0
11,32,4,1,8,0
11,33,4,5,14,0
11,34,4,14,14,0
11,35,4,18,18,0
11,36,4,3,2,0
11,37,4,2,14,0
11,38,4,19,18,0
11,39,4,2,17,0
11,40,4,1,19,0
11,41,4,7,2,0
11,42,4,10,19,0
11,43,4,4,9,0
11,44,4,17,16,0
11,45,4,2,18,0
11,46,4,19,5,0
11,47,4,13,8,0
11,48,4,13,0,0
11,49,4,16,14,0
11,50,4,3,12,0
11,51,4,10,0,0
12,0,0,12,10,0
12,1,0,6,0,0
12,2,0,0,3,0
12,3,0,12,18,0
12,4,0,12,19,0
12,5,0,11,18,0
12,6,0,16,13,0
12,7,0,7,17,0
12,8,0,0,15,0
12,9,0,16,3,0
12,10,0,17,0,0
12,11,0,1,5,0
12,12,0,8,8,0
12,13,0,0,2,0
12,14,0,13,10,0
12,15,0,5,12,0
12,16,0,7,9,0
12,17,0,16,19,0
12,18,0,13,19,0
12,19,0,14,7,0
12,0,3,17,2,0
12,1,3,11,14,0
12,2,3,16,10,0
12,3,3,7,6,0
12,4,3,8,9,0
12,5,3,14,17,0
12,6,3,1,18,0
12,7,3,10,7,0
12,8,3,13,11,0
12,9,3,5,6,0
12,10,3,14,11,0
12,11,3,10,6,0
12,12,3,15,7,0
12,13,3,6,17,0
12,14,3,5,4,0
12,15,3,14,12,0
12,0,4,0,1,0
12,1,4,7,16,0
12,2,4,8,15,0
12,3,4,6,4,0
12,4,4,15,17,0
12,5,4,1,1,0
12,6,4,13,6,0
12,7,4,11,3,0
12,8,4,17,9,0
12,9,4,17,15,0
12,10,4,14,4,0
12,11,4,15,1,0
12,12,4,11,8,0
12,13,4,19,3,0
12,14,4,18,1,0
12,15,4,12,11,0
12,16,4,17,5,0
12,17,4,18,13,0
12,18,4,17,3,0
12,19,4,15,18,0
12,20,4,0,7,0
12,21,4,12,2,0
12,22,4,10,12,0
12,23,4,9,19,0
12,24,4,3,9,0
12,25,4,0,8,0
12,26,4,18,12,0
12,27,4,6,19,0
12,28,4,0,9,0
12,29,4,16,15,0
12,30,4,8,10,0
12,31,4,4,15,0
12,32,4,1,8,0
12,33,4,5,14,0
12,34,4,14,14,0
12,35,4,18,18,0
12,36,4,3,2,0
12,37,4,2,14,0
12,38,4,19,18,0
12,39,4,2,17,0
12,40,4,1,19,0
12,41,4,7,2,0
12,42,4,10,19,0
12,43,4,4,9,0
12,44,4,17,16,0
12,45,4,2,18,0
12,46,4,19,5,0
12,47,4,13,8,0
12,48,4,13,0,0
12,49,4,16,14,0
12,50,4,3,12,0
12,51,4,10,0,0
13,0,0,12,10,0
13,1,0,6,0,0
13,2,0,0,3,0
13,3,0,12,18,0
13,4,0,12,19,0
13,5,0,11,18,0
13,6,0,16,13,0
13,7,0,7,17,0
13,8,0,0,15,0
13,9,0,16,3,0
13,10,0,17,0,0
13,11,0,1,5,0
13,12,0,8,8,0
13,13,0,0,2,0
13,14,0,13,10,0
13,15,0,5,12,0
13,16,0,7,9,0
13,17,0,16,19,0
13,18,0,13,19,0
13,19,0,14,7,0
13,0,3,17,2,0
13,1,3,11,14,0
13,2,3,16,10,0
13,3,3,7,6,0
13,4,3,8,9,0
13,5,3,14,17,0
13,6,3,1,18,0
13,7,3,10,7,0
13,8,3,13,11,0
13,9,3,5,6,0
13,10,3,14,11,0
13,11,3,10,6,0
13,12,3,15,7,0
13,13,3,6,17,0
13,14,3,5,4,0
13,15,3,14,12,0
13,0,4,0,1,0
13,1,4,7,16,0
13,2,4,8,15,0
13,3,4,6,4,0
13,4,4,15,17,0
13,5,4,1,1,0
13,6,4,13,6,0
13,7,4,11,3,0
13,8,4,17,9,0
13,9,4,17,15,0
13,10,4,14,4,0
13,11,4,15,1,0
13,12,4,11,8,0
13,13,4,19,3,0
13,14,4,18,1,0
13,15,4,12,11,0
13,16,4,17,5,0
13,17,4,18,13,0
13,18,4,17,3,0
13,19,4,15,18,0
13,20,4,0,7,0
13,21,4,12,2,0
13,22,4,10,12,0
13,23,4,9,19,0
13,24,4,3,9,0
13,25,4,0,8,0
13,26,4,18,12,0
13,27,4,6,19,0
13,28,4,0,9,0
13,29,4,16,15,0
13,30,4,8,10,0
13,31,4,4,15,0
13,32,4,1,8,0
13,33,4,5,14,0
13,34,4,14,14,0
13,35,4,18,18,0
13,36,4,3,2,0
13,37,4,2,14,0
13,38,4,19,18,0
13,39,4,2,17,0
13,40,4,1,19,0
13,41,4,7,2,0
13,42,4,10,19,0
13,43,4,4,9,0
13,44,4,17,16,0
13,45,4,2,18,0
13,46,4,19,5,0
13,47,4,13,8,0
13,48,4,13,0,0
13,49,4,16,14,0
13,50,4,3,12,0
13,51,4,10,0,0
14,0,0,12,10,0
14,1,0,6,0,0
14,2,0,0,3,0
14,3,0,12,18,0
14,4,0,12,19,0
14,5,0,11,18,0
14,6,0,16,13,0
14,7,0,7,17,0
14,8,0,0,15,0
14,9,0,16,3,0
14,10,0,17,0,0
14,11,0,1,5,0
14,12,0,8,8,0
14,13,0,0,2,0
