tick,agent_id,agent_type,x,y,rank
1,40000126,5,27,26,3
1,40000127,5,25,24,3
1,40000128,5,32,30,3
1,40000129,5,33,38,3
1,40000130,5,38,22,3
1,40000131,5,35,28,3
1,40000132,5,36,33,3
1,40000133,5,21,37,3
1,40000134,5,38,39,3
1,40000135,5,21,22,3
1,40000136,5,24,21,3
1,40000137,5,20,23,3
1,40000138,5,37,35,3
1,40000139,5,37,38,3
1,40000140,5,27,20,3
1,40000141,5,22,28,3
1,40000142,5,38,36,3
1,40000143,5,32,24,3
1,40000144,5,22,33,3
1,40000145,5,34,28,3
1,40000146,5,39,34,3
1,40000147,5,31,26,3
1,40000148,5,37,27,3
1,40000149,5,28,35,3
1,40000150,5,28,29,3
1,40000151,5,20,35,3
1,40000152,5,30,23,3
1,40000153,5,24,28,3
1,40000154,5,22,37,3
1,40000155,5,26,31,3
1,40000156,5,22,39,3
1,40000157,5,29,20,3
1,40000158,5,26,26,3
1,40000159,5,24,35,3
1,40000160,5,39,33,3
1,40000161,5,29,33,3
1,40000162,5,36,37,3
1,40000163,5,29,30,3
1,40000164,5,30,33,3
1,40000165,5,23,32,3
1,40000166,5,27,35,3
1,40000167,5,20,20,3
1,40000168,5,24,30,3
1,40000169,5,29,37,3
1,40000170,5,22,32,3
1,40000171,5,27,32,3
1,40000172,5,22,27,3
1,40000173,5,23,34,3
1,40000174,5,33,21,3
1,40000175,5,25,37,3
1,40000176,5,38,37,3
1,40000177,5,28,22,3
1,40000178,5,20,37,3
1,40000179,5,37,25,3
1,40000180,5,25,27,3
1,40000181,5,35,33,3
1,40000182,5,26,23,3
1,40000183,5,28,33,3
1,40000184,5,22,34,3
1,40000185,5,30,20,3
1,40000186,5,33,36,3
1,40000187,5,27,28,3
2,40000088,5,26,38,3
2,40000089,5,21,27,3
2,40000090,5,20,26,3
2,40000091,5,34,26,3
2,40000092,5,29,29,3
2,40000093,5,21,21,3
2,40000094,5,25,30,3
2,40000095,5,21,38,3
2,40000096,5,37,31,3
2,40000097,5,34,34,3
2,40000098,5,20,38,3
2,40000099,5,20,36,3
2,40000100,5,36,34,3
2,40000101,5,22,36,3
2,40000102,5,39,36,3
2,40000103,5,33,25,3
2,40000104,5,31,29,3
2,40000105,5,37,26,3
2,40000106,5,28,25,3
2,40000107,5,29,31,3
2,40000108,5,29,26,3
2,40000109,5,30,32,3
2,40000110,5,23,31,3
2,40000111,5,34,22,3
2,40000112,5,32,28,3
2,40000113,5,38,27,3
2,40000114,5,26,34,3
2,40000115,5,37,21,3
2,40000116,5,22,23,3
2,40000117,5,26,30,3
2,40000118,5,31,28,3
2,40000119,5,37,33,3
2,40000120,5,23,26,3
2,40000121,5,23,23,3
2,40000122,5,36,38,3
2,40000123,5,28,24,3
2,40000124,5,36,22,3
2,40000125,5,22,25,3
2,40000126,5,27,26,3
2,40000127,5,25,24,3
2,40000128,5,32,30,3
2,40000129,5,33,38,3
2,40000130,5,38,22,3
2,40000131,5,35,28,3
2,40000132,5,36,33,3
2,40000133,5,21,37,3
2,40000134,5,38,39,3
2,40000135,5,21,22,3
2,40000136,5,24,21,3
2,40000137,5,20,23,3
2,40000138,5,37,35,3
2,40000139,5,37,38,3
2,40000140,5,27,20,3
2,40000141,5,22,28,3
2,40000142,5,38,36,3
2,40000143,5,32,24,3
2,40000144,5,22,33,3
2,40000145,5,34,28,3
2,40000146,5,39,34,3
2,40000147,5,31,26,3
2,40000148,5,37,27,3
2,40000149,5,28,35,3
2,40000150,5,28,29,3
2,40000151,5,20,35,3
2,40000152,5,30,23,3
2,40000153,5,24,28,3
2,40000154,5,22,37,3
2,40000155,5,26,31,3
2,40000156,5,22,39,3
2,40000157,5,29,20,3
2,40000158,5,26,26,3
